date_time,town,title,price,beds,sqft,url
2022-07-11 18:23, (WEST END),JR ONE BEDROOM IN WEST END/FOGGY BOTTOM,2300,1,514.0,https://washingtondc.craigslist.org/doc/apa/d/washington-jr-one-bedroom-in-west-end/7507619739.html
2022-07-11 18:22, (Greenbelt),"Beautiful newly renovated community! 1 bed, 1 bath available!",2017,1,970.0,https://washingtondc.craigslist.org/mld/apa/d/greenbelt-beautiful-newly-renovated/7507619439.html
2022-07-11 18:22, (northern virginia),"Optional Loft, Cable Ready, View",2335,2,1004.0,https://washingtondc.craigslist.org/nva/apa/d/herndon-optional-loft-cable-ready-view/7501124160.html
2022-07-11 18:20, (Rockville),Beautiful 1348 Sq Foot 3 Bed / 2 Bath with lovely quiet surroundings,2359,3,1348.0,https://washingtondc.craigslist.org/mld/apa/d/rockville-beautiful-1348-sq-foot-bed/7507618543.html
2022-07-11 18:20, (district of columbia),"On-Site Maintenance, Package Receiving, View",3283,2,1318.0,https://washingtondc.craigslist.org/doc/apa/d/washington-on-site-maintenance-package/7505122409.html
2022-07-11 18:19," (7131 Silver Lake Blvd., Alexandria, VA)","Public Parks Nearby, Dishwasher, Dog Park",1771,2,803.0,https://washingtondc.craigslist.org/nva/apa/d/alexandria-public-parks-nearby/7507618311.html
2022-07-11 18:19," (5815 Marlboro Pike, Forestville, MD)","Playground, Granite-Like Countertops, Permit Parking",1780,2,967.0,https://washingtondc.craigslist.org/mld/apa/d/district-heights-playground-granite/7506054556.html
2022-07-11 18:19," (215 C Street, SE Washington, DC)",215 Cst Great People Great Neighborhood Come Check Us Out!!!!,1711,,420.0,https://washingtondc.craigslist.org/doc/apa/d/washington-215-cst-great-people-great/7507618005.html
2022-07-11 18:19," (Nokesville near Bristow, Manassas & I-66 , VA)",Live in the country - walk to town!  15 min to Manassas,1145,1,500.0,https://washingtondc.craigslist.org/nva/apa/d/nokesville-live-in-the-country-walk-to/7507617976.html
2022-07-11 18:19," (525 Montgomery Street Alexandria, VA)",1BR/1BA with Juliet balcony and Pool side view!,2810,1,743.0,https://washingtondc.craigslist.org/nva/apa/d/alexandria-1br-1ba-with-juliet-balcony/7507568410.html
2022-07-11 18:18, (maryland),Studio Apt located 4.5 miles from Westfield Wheaton Mall,1423,,470.0,https://washingtondc.craigslist.org/mld/apa/d/silver-spring-studio-apt-located-45/7507617794.html
2022-07-11 18:18, (district of columbia),"Live Easy Eliot on 4th, Brand new apartments!",2016,1,,https://washingtondc.craigslist.org/doc/apa/d/washington-live-easy-eliot-on-4th-brand/7507617740.html
2022-07-11 18:17, (northern virginia),"24-Hour Business Center, Renter Rewards Program, Situated in Ashburn!",1919,1,812.0,https://washingtondc.craigslist.org/nva/apa/d/ashburn-24-hour-business-center-renter/7507617386.html
2022-07-11 18:17, (district of columbia),"Walking Distance to The Transit Station, Parking Garage, Breakfast Bar",2635,2,1009.0,https://washingtondc.craigslist.org/doc/apa/d/arlington-walking-distance-to-the/7504337461.html
2022-07-11 18:15, (Woodley Park),6 Bedroom w Parking,6200,6,4500.0,https://washingtondc.craigslist.org/doc/apa/d/bedroom-parking/7507616386.html
