date_time,town,title,price,beds,sqft,url
2022-07-12 15:08, (NORTH RIVERSIDE),FOR RENT 4 ROOMS-TWO BEDROOMS,1300,2,,https://chicago.craigslist.org/wcl/apa/d/broadview-for-rent-rooms-two-bedrooms/7507979135.html
2022-07-12 15:07, (Arlington Heights),Pets Welcome! We accept indoor cats and dogs! Ask for details!,1360,1,648.0,https://chicago.craigslist.org/nwc/apa/d/arlington-heights-pets-welcome-we/7507978668.html
2022-07-12 15:07, (Albany Park),"1bed/1bath walkup, CTA Brown Line and universities",995,1,,https://chicago.craigslist.org/chc/apa/d/chicago-1bed-1bath-walkup-cta-brown/7507978631.html
2022-07-12 15:04, (Logan Square),Gut-Rehabbed 2 BR in Logan Square!,2750,2,,https://chicago.craigslist.org/chc/apa/d/chicago-gut-rehabbed-br-in-logan-square/7507977412.html
2022-07-12 14:54, (Pilsen),"BRAND NEW 2 Bed 2 Baths, PRIME PILSEN In-unit Laundry, Quartz, PARKING",2200,2,,https://chicago.craigslist.org/chc/apa/d/chicago-brand-new-bed-baths-prime/7507972469.html
2022-07-12 14:47, (Rogers park),1361 Greenleaf #2A,750,,,https://chicago.craigslist.org/nch/apa/d/chicago-1361-greenleaf-2a/7507969255.html
2022-07-12 14:46, (Irving Park),Heat & GAs Included! Updated Kitchen & Bathroom! Location!,1500,2,,https://chicago.craigslist.org/chc/apa/d/chicago-heat-gas-included-updated/7507968940.html
2022-07-12 14:37, (Lincoln Square),Heat Included! Formal Dining Room! Updated & Ready 8/01!,1300,1,,https://chicago.craigslist.org/chc/apa/d/chicago-heat-included-formal-dining/7507964480.html
2022-07-12 14:37," (2914 W 64th St, Chicago, IL)",(New Rehab)(Heat Included)($400 Move in Fee)2914W,1200,2,,https://chicago.craigslist.org/chc/apa/d/chicago-new-rehabheat-included400-move/7507964350.html
2022-07-12 14:32, (Avondale),Beautiful Condo for rent - ASAP (available August 1st),1700,2,,https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-condo-for-rent-asap/7507961866.html
2022-07-12 14:27, (Rogers Park),7701 N Sheridan,975,1,,https://chicago.craigslist.org/nch/apa/d/chicago-7701-sheridan/7507959582.html
2022-07-12 14:23, (Ravenswood),1 Block To The Train! Heat Included! Updated Kitchen! Ready 8/01!,1295,1,,https://chicago.craigslist.org/chc/apa/d/chicago-block-to-the-train-heat/7507957782.html
2022-07-12 14:17, (East Village),"Gorgeous 3 Bedroom, 2 Bath East Village, InUnit Laundry, Parking Inc!!",3000,3,2000.0,https://chicago.craigslist.org/chc/apa/d/chicago-gorgeous-bedroom-bath-east/7507954982.html
2022-07-12 14:14, (Buena Park),High rise one-bedroom in Buena Park/Lakeview with modern kitchen!,1400,1,,https://chicago.craigslist.org/nch/apa/d/chicago-high-rise-one-bedroom-in-buena/7507953379.html
2022-07-12 14:12, (Uptown),1/2 Block To The Argyle Redline! 2 Large Closets! Ready Now!,925,,,https://chicago.craigslist.org/chc/apa/d/chicago-2-block-to-the-argyle-redline/7507952316.html
2022-07-12 14:11, (Lakeview),859 W. Fletcher St Unit CH,4795,5,,https://chicago.craigslist.org/chc/apa/d/chicago-859-fletcher-st-unit-ch/7507951807.html
2022-07-12 14:04, (Uptown),1/2 Block To The Argyle Redline! 2 Large Closets! Ready Now!,925,,,https://chicago.craigslist.org/chc/apa/d/chicago-2-block-to-the-argyle-redline/7507948479.html
2022-07-12 13:58, (Lincoln Park),Comfortable Lincoln Park Studio,975,,,https://chicago.craigslist.org/chc/apa/d/chicago-comfortable-lincoln-park-studio/7507945586.html
2022-07-12 13:58, (Uptown),1/2 Block To The Argyle Redline! Hardwood Floors!,1095,1,,https://chicago.craigslist.org/chc/apa/d/chicago-2-block-to-the-argyle-redline/7507945516.html
2022-07-12 13:58, (Lincoln Park),Large Studio Available Now With Move in Specials!,1195,,,https://chicago.craigslist.org/chc/apa/d/chicago-large-studio-available-now-with/7507945397.html
