date_time,town,title,price,beds,sqft,url
2022-07-12 15:30, (Salem MA),Seeking 1 Roomate for 2BDR Sunny & Spacious,900,2,1200.0,https://boston.craigslist.org/nos/apa/d/salem-seeking-roomate-for-2bdr-sunny/7507960797.html
2022-07-12 15:29, (north shore),Aug 1st Gorgeous 1 Bed Near Beach!! Prkng+Lndry+No Fee!! Nahant,1675,1,,https://boston.craigslist.org/nos/apa/d/nahant-aug-1st-gorgeous-bed-near-beach/7507960323.html
2022-07-12 15:28, (Brookline Village),➤ Luxurious 3 Bed by Brookline Village! Gorgeous Renovation! Ava. 9/1!,5000,3,,https://boston.craigslist.org/gbs/apa/d/brookline-village-luxurious-bed-by/7507960030.html
2022-07-12 15:26, (Somerville),1 bedroom in 4 bd/1 bathroom apartment,900,4,,https://boston.craigslist.org/gbs/apa/d/somerville-bedroom-in-bd-bathroom/7507959081.html
2022-07-12 15:20, (Newton-Newtonville),"Spacious sunny apt w/ laundry, parking, storage,& heat/hot water inc!",2495,2,1000.0,https://boston.craigslist.org/gbs/apa/d/newtonville-spacious-sunny-apt-laundry/7507956468.html
2022-07-12 15:19, (Brookline Village),➤ Gorgeous 3 Bed near Brookline Village! Amazing Renovation! Ava. 9/1!,4500,3,,https://boston.craigslist.org/gbs/apa/d/brookline-village-gorgeous-bed-near/7507955960.html
2022-07-12 15:19, (Brighton),===▶▶ Private Porch ▶ Garage Parking ▶ Laundry In Unit ▶ Dishwasher,2800,3,1400.0,https://boston.craigslist.org/gbs/apa/d/brighton-private-porch-garage-parking/7507955792.html
2022-07-12 15:15, (Allston),MASSIVE ALLSTON 4BED 2BATH!!,4600,4,,https://boston.craigslist.org/gbs/apa/d/new-town-massive-allston-4bed-2bath/7507953877.html
2022-07-12 15:15, (Pembroke),2 Bedroom,2000,2,,https://boston.craigslist.org/sob/apa/d/pembroke-bedroom/7507953688.html
2022-07-12 14:59, (Coolidge Corner),➤Cozy Studio by Coolidge Corner! Amazing Renovations! Avail. 9/1!,2225,,,https://boston.craigslist.org/gbs/apa/d/brookline-cozy-studio-by-coolidge/7507946065.html
2022-07-12 14:57, (Swampscott),2 bed 2 full bath Available Aug. 1st,2500,2,,https://boston.craigslist.org/nos/apa/d/swampscott-bed-full-bath-available-aug/7507945161.html
2022-07-12 14:53, (Diamond District),"Ocean views, easy Logan/Boston commute, steps to beach",1800,1,,https://boston.craigslist.org/nos/apa/d/swampscott-ocean-views-easy-logan/7507943025.html
2022-07-12 14:51, (South End),Great Condo for Rent,4500,2,,https://boston.craigslist.org/gbs/apa/d/boston-great-condo-for-rent/7507942257.html
2022-07-12 14:46, (Brighton),**IDEAL LOCATION**  Comm Ave & Kelton - BU/BC - PET FRIENDLY**,2700,2,,https://boston.craigslist.org/gbs/apa/d/brighton-ideal-location-comm-ave-kelton/7507939739.html
2022-07-12 14:45, (Newton-Auburndale),"Spacious sunny apt w/ laundry, parking, storage,& heat/hot water inc!",2395,2,895.0,https://boston.craigslist.org/gbs/apa/d/west-newton-spacious-sunny-apt-laundry/7507939648.html
2022-07-12 14:38, (Burlington),2 bed 1.5 bath apartment available for lease transfer,1975,2,1080.0,https://boston.craigslist.org/gbs/apa/d/burlington-bed-15-bath-apartment/7507936117.html
2022-07-12 14:34, (Somerville),"Skylight, huge yard, hardwood floors, Cambridge Line/Somerville, 9/1",3500,3,,https://boston.craigslist.org/gbs/apa/d/somerville-skylight-huge-yard-hardwood/7507933599.html
2022-07-12 14:28, (Somerville),➤Pristine 3 Bed near Assembly! Great Sun Exposure! Avail. 9/1!,3400,3,,https://boston.craigslist.org/gbs/apa/d/somerville-pristine-bed-near-assembly/7507930630.html
2022-07-12 14:27, (Newton-Newtonville),Studio apartment with all utilities included and parking!,1400,,250.0,https://boston.craigslist.org/gbs/apa/d/newtonville-studio-apartment-with-all/7507930093.html
2022-07-12 14:14, (Holbrook),Holbrook: Just Renovated! Modern Apt Includes HEAT & HOT Water *NO FEE,2050,2,800.0,https://boston.craigslist.org/gbs/apa/d/holbrook-holbrook-just-renovated-modern/7507923622.html
2022-07-12 14:09, (Billerica),One Bedroom Apartment,1500,1,750.0,https://boston.craigslist.org/nwb/apa/d/billerica-one-bedroom-apartment/7507921298.html
2022-07-12 14:04, (BRIGHTON/BROOKLINE),9/1soon NOfee TWO bedroom Brighton/brookline HT/HW dog cat TOP Balcony,2695,2,710.0,https://boston.craigslist.org/gbs/apa/d/brighton-1soon-nofee-two-bedroom/7507918154.html
2022-07-12 14:00, (South End),Tasty two bed in the South End,4500,2,900.0,https://boston.craigslist.org/gbs/apa/d/boston-tasty-two-bed-in-the-south-end/7507916232.html
2022-07-12 13:57, (South Boston),"Newly Renovated 5bed/2bath+steps to Bus stop+central air, private deck",6000,5,,https://boston.craigslist.org/gbs/apa/d/south-boston-newly-renovated-5bed/7507914540.html
2022-07-12 13:55, (South Boston),Penthouse 5 bedrooms 2 bathroom Eastside Location,6500,5,1900.0,https://boston.craigslist.org/gbs/apa/d/south-boston-penthouse-bedrooms/7507913602.html
2022-07-12 13:47, (Davis Square),➤Updated 4 Bed by Davis Square! In-Unit Laundry! Avail. 9/1!,4400,4,,https://boston.craigslist.org/gbs/apa/d/somerville-updated-bed-by-davis-square/7507909575.html
2022-07-12 13:47," (Roslindale, MA)","Massive 2BD/1BTH Top Floor Roslindale + In unit W&D, Parking + Pets OK",2500,2,1199.0,https://boston.craigslist.org/gbs/apa/d/roslindale-massive-2bd-1bth-top-floor/7507909224.html
2022-07-12 13:44, (boston/cambridge/brookline),Beautiful 4 Bed in a Fantastic Somerville Location,4200,4,,https://boston.craigslist.org/gbs/apa/d/somerville-beautiful-bed-in-fantastic/7507907936.html
2022-07-12 13:42, (Taunton),Renovated 2-Bed Apartment: Taunton: Special: $1875 to Move In!,1725,2,785.0,https://boston.craigslist.org/sob/apa/d/taunton-renovated-bed-apartment-taunton/7507906986.html
2022-07-12 13:41, (Taunton),Newly Constructed 2-Bed Apartment: Taunton: $2075 to Move In!,1925,2,825.0,https://boston.craigslist.org/sob/apa/d/taunton-newly-constructed-bed-apartment/7507906511.html
2022-07-12 13:40, (Peabody),Happy renters live at Essex Apartments! Beautiful community!,3090,2,1225.0,https://boston.craigslist.org/nos/apa/d/peabody-happy-renters-live-at-essex/7507905631.html
2022-07-12 13:34, (Cambridge),9/1 No Fee N. Cambridge  2br,2150,2,,https://boston.craigslist.org/gbs/apa/d/cambridge-1-no-fee-cambridge-2br/7507902734.html
2022-07-12 13:30, (Somerville),➤Beautiful 4 Bed in Somerville! Brand New Renovations! Ava. 9/1!,4800,4,,https://boston.craigslist.org/gbs/apa/d/somerville-beautiful-bed-in-somerville/7507900982.html
2022-07-12 13:30, (Revere),Oversized Ocean View 3 Br 2 Bath! Lg Deck! Walk to Beach and Train!,2550,3,,https://boston.craigslist.org/nos/apa/d/revere-oversized-ocean-view-br-bath-lg/7507900511.html
2022-07-12 13:22, (South End),Nice...,3900,2,850.0,https://boston.craigslist.org/gbs/apa/d/boston-nice/7507896874.html
2022-07-12 13:15, (West Quincy),West Quincy HT/HW Included Easy Access to X-way/ Bus Out Front,1950,2,,https://boston.craigslist.org/sob/apa/d/quincy-west-quincy-ht-hw-included-easy/7507893225.html
2022-07-12 13:14," (Newton Corner, MA)",Newton-Dog-friendly-PERFECT for pet owners! 9/1.,2500,2,,https://boston.craigslist.org/gbs/apa/d/newton-newton-dog-friendly-perfect-for/7507892669.html
